userid,newfbid,school,department,class,schregion,tracking,schoolnb,classnb,actualnb,gender,birthyear,marriage1,major1,major2,grade,scorelevel,mailcode,liveplace,height,weight,wakehour,wakeminute,sleephour,sleepminute,eatoutside,stayoutside,liveabroad,travel,travel_NEasia,travel_SEasia,travel_China,travel_HKMacao,travel_MidEast,travel_Europe,travel_CenSouthamerica,travel_Namerica,travel_AustraNewzea,travel_Africa,travel_Other,travel_Never,contact_people,contact_known,contact_web1,invest,invest_stock,invest_ETF,invest_bond,invest_derivative,invest_other,invest_never,invest_otherdes,stock,stock_concrete,stock_food,stock_plastic,stock_textile,stock_machine,stock_electric,stock_glass,stock_paper,stock_steel,stock_rubber,stock_mobile,stock_building,stock_chemical,stock_bio,stock_oil,stock_semicon,stock_computer,stock_photoelec,stock_communication,stock_eleccompo,stock_elecdistributor,stock_net,stock_elecother,stock_shipping,stock_tourism,stock_fin,stock_department,stock_composite,stock_other,investnews,news_family,news_friend,news_pro,news_massmedia,news_socialmedia,news_none,talksociety,politicinterest,vote,nettime,happy,health,exercise,career,career_other,c1,c1_1,c1_2,c1_3,c2,c2_1,c2_2,c2_3,c2_4,c2_5,c2_6,c2_7,c2_8,c2_9,c2_10,c2_11,c3,c3_1,c3_2,c3_3,c3_4,c4,c4_1,c4_2,c4_3,c4_4,c4_5,c4_6,c4_7,c4_8,c4_9,c4_10,c4_11,c4_12,c4_13,c4_14,c4_15,c4_16,c4_17,c4_18,c4_19,c4_20,c4_21,c5,c5_1,c5_2,c5_3,c5_4,c5_5,c5_6,c5_7,c5_8,c5_9,c5_10,c5_11,c5_12,c5_13,c5_14,c5_15,c5_16,c5_17,c5_18,c5_19,c5_20,c5_21,c6,c6_1,c6_2,c6_3,c6_4,c6_5,c6_6,snatype,snatype1,snatype2,snatype3,depress,netaddict,FBaddict,open,extra,agree,consci,neuro,stufin,data,c_error,lie
642,1015b419f8af02fedba9aefad53c593e,52,47,0,1,2,57,57,45,M,1994,N,2,31,4,H 25%,330,Metro,165.0,58.0,7.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,1.0,0.0,4,4,1,8.0,4,4,5,1,,"c(""3"", ""2"", ""1"")",2,3,4,"c(""2"", ""1"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""4"", ""1"", ""1"")",3,4,4,3,4,3,4,3,1,4,4,"c(""4"", ""4"", ""5"", ""2"")",2,2,1,4,"c(""1"", ""2"", ""1"", ""3"", ""4"", ""3"", ""2"", ""2"", ""2"", ""4"", ""2"", ""1"", ""2"", ""2"", ""4"", ""4"", ""2"", ""1"", ""2"", ""2"", ""2"")",1,2,1,3,4,3,2,2,2,4,2,1,2,2,4,4,2,1,2,2,2,"c(""3"", ""1"", ""2"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""5"", ""1"", ""1"", ""1"", ""3"", ""1"", ""4"", ""1"", ""5"", ""1"")",3,1,2,2,1,1,1,1,1,1,1,5,1,1,1,3,1,4,1,5,1,"c(""5"", ""3"", ""1"", ""1"", ""1"", ""1"")",5,3,1,1,1,1,"c(""1"", ""2"")",1,1,0,44,34,12,2.5,2.5,2.5,3.0,3.0,1,1,0,0
937,f1f2c32fc9b8cda42ad42b9e7dbcc739,52,47,0,1,2,57,57,45,F,1993,N,2,31,4,50-75%,320,Metro,160.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,5.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3,2,1,6.0,5,4,3,2,,"c(""3"", ""3"", ""3"")",2,2,2,"c(""3"", ""2"", ""2"", ""3"", ""1"", ""2"", ""3"", ""2"", ""4"", ""1"", ""2"")",2,3,3,2,4,3,2,3,1,4,3,"c(""3"", ""2"", ""1"", ""1"")",3,4,5,5,"c(""1"", ""1"", ""2"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""4"", ""2"", ""1"", ""3"", ""2"", ""1"", ""1"", ""2"", ""2"", ""1"", ""1"", ""2"")",1,1,2,1,1,2,1,2,2,4,2,1,3,2,1,1,2,2,1,1,2,"c(""2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""4"", ""1"", ""1"", ""1"")",2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,4,1,1,1,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"")",2,1,1,1,1,1,"c(""1"", ""2"")",1,1,0,31,26,7,3.0,3.0,3.0,2.5,3.5,1,1,0,0
636,f6506aade02b70f9407ee4b85eae6c65,52,47,0,1,2,57,57,45,M,1993,N,2,31,4,H 25%,339,Metro,176.0,60.0,11.0,0.0,2.0,0.0,5.0,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3.0,4.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""1"", ""5"")",1.0,0.0,0.0,0.0,1.0,0.0,3,2,2,5.0,6,4,2,8,,"c(""4"", ""4"", ""4"")",1,1,1,"c(""2"", ""1"", ""1"", ""2"", ""3"", ""1"", ""4"", ""4"", ""4"", ""4"", ""3"")",3,4,4,3,2,4,1,1,1,1,2,"c(""4"", ""4"", ""2"", ""2"")",2,2,4,4,"c(""1"", ""1"", ""1"", ""3"", ""1"", ""1"", ""1"", ""3"", ""1"", ""4"", ""1"", ""1"", ""3"", ""1"", ""1"", ""1"", ""3"", ""1"", ""1"", ""1"", ""1"")",1,1,1,3,1,1,1,3,1,4,1,1,3,1,1,1,3,1,1,1,1,"c(""3"", ""3"", ""2"", ""2"", ""2"", ""2"", ""1"", ""2"", ""1"", ""1"", ""5"", ""5"", ""2"", ""3"", ""1"", ""3"", ""1"", ""4"", ""1"", ""1"", ""1"")",3,3,2,2,2,2,1,2,1,1,5,5,2,3,1,3,1,4,1,1,1,"c(""5"", ""1"", ""1"", ""1"", ""1"", ""1"")",5,1,1,1,1,1,"c(""1"", ""2"")",1,1,0,28,42,10,2.5,3.0,4.0,4.0,1.5,1,1,0,0
480,2b710562218b96443a55b5c91570893f,52,47,0,1,2,57,57,45,M,1994,N,2,31,4,50-75%,409,Metro,185.0,55.0,9.0,0.0,1.0,0.0,7.0,1.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,4.0,4.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3,2,1,10.0,5,2,3,2,,"c(""3"", ""3"", ""3"")",2,2,2,"c(""3"", ""2"", ""2"", ""2"", ""2"", ""2"", ""3"", ""2"", ""4"", ""2"", ""3"")",2,3,3,3,3,3,2,3,1,3,2,"c(""4"", ""4"", ""2"", ""2"")",2,2,4,4,"c(""1"", ""2"", ""1"", ""2"", ""2"", ""1"", ""2"", ""3"", ""1"", ""4"", ""1"", ""1"", ""3"", ""1"", ""2"", ""1"", ""3"", ""1"", ""1"", ""2"", ""2"")",1,2,1,2,2,1,2,3,1,4,1,1,3,1,2,1,3,1,1,2,2,"c(""2"", ""2"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""1"", ""2"", ""2"", ""2"", ""1"", ""4"", ""1"", ""2"", ""1"")",2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,4,1,2,1,"c(""3"", ""2"", ""1"", ""1"", ""1"", ""1"")",3,2,1,1,1,1,"c(""1"", ""2"")",1,1,0,33,30,9,3.0,3.0,3.0,2.5,2.5,1,1,0,0
912,3c3ab9737c39e7ca052ee85f6ce6ea24,52,47,0,1,2,57,57,45,F,1994,N,4,31,4,L 25%,254,Sub,157.0,55.0,14.0,0.0,4.0,0.0,7.0,3.0,1,"c(""3"", ""4"")",0,0,1,1,0,0,0,0,0,0,0,0,4.0,5.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2,16.0,5,2,6,2,,"c(""3"", ""3"", ""3"")",2,2,2,"c(""4"", ""1"", ""1"", ""1"", ""1"", ""1"", ""3"", ""3"", ""4"", ""2"", ""3"")",1,4,4,4,4,4,2,2,1,3,2,"c(""2"", ""3"", ""1"", ""1"")",4,3,5,5,"c(""3"", ""3"", ""4"", ""3"", ""2"", ""3"", ""2"", ""1"", ""2"", ""4"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"", ""3"", ""3"", ""1"", ""1"")",3,3,4,3,2,3,2,1,2,4,1,1,2,1,1,1,2,3,3,1,1,"c(""2"", ""2"", ""1"", ""2"", ""2"", ""2"", ""1"", ""2"", ""1"", ""2"", ""2"", ""1"", ""3"", ""3"", ""3"", ""3"", ""2"", ""4"", ""1"", ""2"", ""2"")",2,2,1,2,2,2,1,2,1,2,2,1,3,3,3,3,2,4,1,2,2,"c(""2"", ""1"", ""1"", ""2"", ""1"", ""1"")",2,1,1,2,1,1,"c(""1"", ""2"")",1,1,0,40,39,8,3.5,4.0,3.5,3.5,2.0,1,1,0,0
634,cfc7b94e31f78889eb2809198e928dd6,52,47,0,1,2,57,57,45,M,1994,N,2,31,4,L 25%,254,Sub,173.0,55.0,9.0,0.0,0.0,0.0,5.0,4.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2.0,5.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""1"", ""4"")",1.0,0.0,0.0,1.0,0.0,0.0,3,2,2,5.0,6,4,1,5,,"c(""3"", ""3"", ""3"")",2,2,2,"c(""2"", ""2"", ""2"", ""2"", ""3"", ""3"", ""3"", ""3"", ""4"", ""2"", ""2"")",3,3,3,3,2,2,2,2,1,3,3,"c(""3"", ""3"", ""3"", ""3"")",3,3,3,3,"c(""1"", ""1"", ""1"", ""3"", ""2"", ""1"", ""1"", ""3"", ""1"", ""4"", ""1"", ""1"", ""3"", ""2"", ""2"", ""2"", ""3"", ""1"", ""1"", ""1"", ""2"")",1,1,1,3,2,1,1,3,1,4,1,1,3,2,2,2,3,1,1,1,2,"c(""3"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""4"", ""1"", ""1"", ""1"")",3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,4,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,33,25,6,2.0,2.0,3.0,3.0,2.5,1,1,0,0
690,55e47114f115dbee892a979e51321cbd,52,47,0,1,2,57,57,45,F,1994,Y,2,31,4,H 25%,335,Town,151.0,45.0,7.0,30.0,1.0,0.0,7.0,3.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,3.0,4.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,3,3,2,12.0,5,4,6,1,,"c(""3"", ""4"", ""3"")",2,1,2,"c(""4"", ""1"", ""1"", ""2"", ""3"", ""2"", ""1"", ""4"", ""4"", ""2"", ""1"")",1,4,4,3,2,3,4,1,1,3,4,"c(""1"", ""2"", ""2"", ""5"")",5,4,4,1,"c(""2"", ""1"", ""1"", ""3"", ""2"", ""1"", ""2"", ""3"", ""1"", ""4"", ""2"", ""1"", ""3"", ""3"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""2"")",2,1,1,3,2,1,2,3,1,4,2,1,3,3,2,2,3,2,2,2,2,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""3"", ""1"", ""2"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"")",2,1,1,1,1,1,3,1,2,1,1,1,1,2,1,1,1,4,1,1,1,"c(""4"", ""2"", ""2"", ""3"", ""1"", ""1"")",4,2,2,3,1,1,2,0,1,0,40,25,13,1.5,3.5,2.5,4.0,2.5,1,1,0,0
933,9259981ca4a43f293cadb0151fc1da3e,52,47,0,1,2,57,57,45,M,1994,N,1,31,4,25-50%,242,Metro,175.0,80.0,9.0,0.0,0.0,0.0,7.0,4.0,1,"c(""1"", ""2"")",1,1,0,0,0,0,0,0,0,0,0,0,2.0,5.0,3.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,10.0,4,3,2,8,,"c(""3"", ""2"", ""3"")",2,3,2,"c(""3"", ""2"", ""3"", ""3"", ""3"", ""3"", ""3"", ""2"", ""4"", ""1"", ""3"")",2,3,2,2,2,2,2,3,1,4,2,"c(""3"", ""3"", ""2"", ""2"")",3,3,4,4,"c(""2"", ""1"", ""1"", ""2"", ""3"", ""3"", ""3"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"", ""2"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"")",2,1,1,2,3,3,3,1,1,4,1,1,1,2,1,1,2,1,1,1,2,"c(""5"", ""3"", ""1"", ""2"", ""2"", ""2"", ""2"", ""3"", ""2"", ""2"", ""2"", ""5"", ""1"", ""3"", ""2"", ""3"", ""3"", ""4"", ""3"", ""1"", ""2"")",5,3,1,2,2,2,2,3,2,2,2,5,1,3,2,3,3,4,3,1,2,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,31,49,6,2.5,2.5,3.0,2.0,3.5,1,1,0,0
486,671736f9c4a8ab292955fe5be37f4dfa,52,47,0,1,2,57,57,45,F,1994,N,2,31,4,H 25%,339,Metro,155.0,59.0,11.0,40.0,1.0,30.0,5.0,7.0,0,"c(""1"", ""2"")",1,1,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,2,2,1,5.0,4,2,6,2,,"c(""3"", ""2"", ""3"")",2,3,2,"c(""3"", ""2"", ""3"", ""3"", ""1"", ""3"", ""2"", ""2"", ""4"", ""2"", ""2"")",2,3,2,2,4,2,3,3,1,3,3,"c(""4"", ""4"", ""4"", ""1"")",2,2,2,5,"c(""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""2"", ""1"", ""4"", ""3"", ""3"", ""2"", ""1"", ""2"", ""2"", ""1"", ""2"", ""2"", ""2"", ""2"")",2,1,1,1,1,1,1,2,1,4,3,3,2,1,2,2,1,2,2,2,2,"c(""3"", ""3"", ""3"", ""2"", ""2"", ""2"", ""1"", ""1"", ""2"", ""1"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2"", ""2"")",3,3,3,2,2,2,1,1,2,1,2,2,2,2,2,2,2,4,2,2,2,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,33,40,6,3.0,2.5,2.5,2.0,3.0,1,1,0,0
478,9c130d8b161cdf2ddeda8eea66fbd46c,52,47,0,1,2,57,57,45,F,1993,Y,1,31,4,H 25%,333,Sub,160.0,47.0,12.0,30.0,1.0,0.0,3.0,5.0,1,"c(""1"", ""3"")",1,0,1,0,0,0,0,0,0,0,0,0,2.0,5.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,3,3,1,5.0,5,3,1,5,,"c(""3"", ""4"", ""3"")",2,1,2,"c(""3"", ""1"", ""2"", ""3"", ""2"", ""2"", ""3"", ""1"", ""4"", ""2"", ""2"")",2,4,3,2,3,3,2,4,1,3,3,"c(""5"", ""2"", ""2"", ""1"")",1,4,4,5,"c(""4"", ""2"", ""3"", ""1"", ""2"", ""3"", ""1"", ""2"", ""3"", ""4"", ""1"", ""2"", ""3"", ""3"", ""3"", ""2"", ""3"", ""2"", ""3"", ""3"", ""2"")",4,2,3,1,2,3,1,2,3,4,1,2,3,3,3,2,3,2,3,3,2,"c(""3"", ""2"", ""2"", ""1"", ""3"", ""1"", ""2"", ""1"", ""1"", ""1"", ""2"", ""2"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""2"")",3,2,2,1,3,1,2,1,1,1,2,2,1,1,1,1,1,4,1,1,2,"c(""3"", ""2"", ""1"", ""1"", ""1"", ""1"")",3,2,1,1,1,1,"c(""1"", ""2"")",1,1,0,48,30,9,2.5,3.0,3.5,2.0,3.0,1,1,0,0
686,6c8207e494db99a76af3fa1a551e07b9,52,47,0,1,2,57,57,45,F,1993,N,4,31,4,25-50%,338,Town,158.0,64.0,8.0,0.0,23.0,30.0,6.0,3.0,2,"c(""1"", ""2"", ""3"")",1,1,1,0,0,0,0,0,0,0,0,0,4.0,5.0,4.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,3,2,1,10.0,5,3,2,5,,"c(""4"", ""3"", ""3"")",1,2,2,"c(""3"", ""2"", ""2"", ""3"", ""2"", ""3"", ""3"", ""3"", ""4"", ""2"", ""3"")",2,3,3,2,3,2,2,2,1,3,2,"c(""4"", ""4"", ""3"", ""3"")",2,2,3,3,"c(""1"", ""1"", ""1"", ""2"", ""2"", ""2"", ""2"", ""3"", ""2"", ""4"", ""1"", ""1"", ""4"", ""2"", ""1"", ""1"", ""3"", ""1"", ""2"", ""2"", ""2"")",1,1,1,2,2,2,2,3,2,4,1,1,4,2,1,1,3,1,2,2,2,"c(""2"", ""2"", ""1"", ""1"", ""2"", ""1"", ""1"", ""1"", ""3"", ""1"", ""2"", ""2"", ""1"", ""1"", ""1"", ""2"", ""2"", ""4"", ""1"", ""1"", ""1"")",2,2,1,1,2,1,1,1,3,1,2,2,1,1,1,2,2,4,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,36,29,6,3.0,2.5,3.0,3.0,3.0,1,1,0,0
579,f1621737e6e6b31b4b65528d277894b8,52,47,0,1,2,57,57,45,F,1993,N,2,31,4,25-50%,330,Town,166.0,997.0,9.0,0.0,0.0,0.0,5.0,5.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,4.0,3.0,1.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,2,4.0,6,4,6,2,,"c(""3"", ""3"", ""2"")",2,2,3,"c(""4"", ""1"", ""2"", ""2"", ""2"", ""2"", ""3"", ""1"", ""4"", ""4"", ""4"")",1,4,3,3,3,3,2,4,1,1,1,"c(""5"", ""4"", ""3"", ""1"")",1,2,3,5,"c(""2"", ""3"", ""1"", ""1"", ""1"", ""1"", ""1"", ""3"", ""1"", ""4"", ""2"", ""1"", ""3"", ""1"", ""1"", ""1"", ""3"", ""1"", ""1"", ""1"", ""1"")",2,3,1,1,1,1,1,3,1,4,2,1,3,1,1,1,3,1,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""4"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,30,20,6,3.5,3.5,3.5,2.0,1.5,1,1,6,0
993,923fc72df0658d75f35bde0280d7cb55,52,47,0,1,2,57,57,45,M,1995,Y,1,31,4,H 25%,339,Sub,180.0,57.0,15.0,8.0,23.0,53.0,5.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,5.0,1,0.0,,1.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,2,4.0,7,5,1,1,,"c(""1"", ""1"", ""1"")",4,4,4,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",4,4,4,4,4,4,4,4,4,4,4,"c(""1"", ""1"", ""1"", ""1"")",5,5,5,5,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,1,1,0,0,20,20,6,2.5,2.5,2.5,2.5,2.5,1,1,1,1
873,f820c09beea4d1a2d9c387637b8f2bdc,11,48,2,3,2,63,48,40,M,1993,N,4,48,4,25-50%,747,Sub,178.0,56.0,10.0,0.0,2.0,0.0,5.0,1.0,1,12,0,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,4.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,1.0,2,1,2,12.0,3,2,6,8,,"c(""2"", ""3"", ""2"")",3,2,3,"c(""1"", ""3"", ""1"", ""2"", ""3"", ""3"", ""1"", ""1"", ""4"", ""2"", ""2"")",4,2,4,3,2,2,4,4,1,3,3,"c(""3"", ""2"", ""3"", ""1"")",3,4,3,5,"c(""2"", ""3"", ""3"", ""2"", ""3"", ""4"", ""2"", ""2"", ""1"", ""4"", ""1"", ""2"", ""2"", ""4"", ""4"", ""4"", ""2"", ""2"", ""2"", ""3"", ""4"")",2,3,3,2,3,4,2,2,1,4,1,2,2,4,4,4,2,2,2,3,4,"c(""1"", ""2"", ""5"", ""5"", ""3"", ""2"", ""5"", ""3"", ""2"", ""1"", ""2"", ""3"", ""2"", ""4"", ""1"", ""3"", ""1"", ""4"", ""1"", ""3"", ""1"")",1,2,5,5,3,2,5,3,2,1,2,3,2,4,1,3,1,4,1,3,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,2,0,1,0,52,50,6,2.0,1.5,1.5,2.5,2.5,1,1,0,0
812,5222416606311f863fbcc123a56596bd,11,48,2,3,2,63,48,40,M,1994,N,9,48,4,25-50%,747,Rural,170.0,120.0,7.0,30.0,23.0,30.0,5.0,2.0,3,11,0,0,0,0,0,0,0,0,0,0,1,0,4.0,3.0,2.0,4,0.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"c(""2"", ""5"")",0.0,1.0,0.0,0.0,1.0,0.0,3,1,1,5.0,5,3,4,8,,"c(""3"", ""3"", ""3"")",2,2,2,"c(""3"", ""2"", ""2"", ""2"", ""1"", ""2"", ""3"", ""3"", ""4"", ""3"", ""2"")",2,3,3,3,4,3,2,2,1,2,3,"c(""4"", ""3"", ""2"", ""5"")",2,3,4,1,"c(""1"", ""2"", ""1"", ""3"", ""2"", ""2"", ""2"", ""1"", ""2"", ""4"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""2"", ""1"", ""1"", ""2"", ""2"")",1,2,1,3,2,2,2,1,2,4,2,1,2,1,2,1,2,1,1,2,2,"c(""2"", ""3"", ""3"", ""4"", ""2"", ""1"", ""1"", ""2"", ""3"", ""2"", ""2"", ""2"", ""1"", ""2"", ""1"", ""2"", ""2"", ""4"", ""1"", ""1"", ""1"")",2,3,3,4,2,1,1,2,3,2,2,2,1,2,1,2,2,4,1,1,1,"c(""1"", ""1"", ""1"", ""1"", ""1"", ""1"")",1,1,1,1,1,1,"c(""1"", ""2"")",1,1,0,33,38,6,3.0,3.0,3.0,3.0,2.0,1,1,0,0
