id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
9599,unk,unk,unk,919,919,unk,unk,2,unk,F
5484,919,807,919,919,919,919,919,3,Black,M
5250,807,707,807,919,919,919,919,2,Black,F
5191,807,707,807,919,919,919,919,2,Black,F
5043,807,707,807,919,919,919,919,2,Black,M
5186,807,707,807,919,919,919,919,2,Black,F
5101,807,707,807,919,919,919,919,2,Black,F
5027,807,707,807,919,919,919,919,2,Black,M
8696,919,unk,919,919,919,unk,unk,3,unk,M
2624,807,12,807,919,12,unk,unk,2,Black,M
5591,919,807,919,919,919,918,918,3,Black,F
5026,807,707,807,919,919,919,919,2,Black,M
5277,807,707,807,919,919,919,919,2,Black,M
5551,919,807,919,919,919,919,919,3,Black,M
5332,807,707,807,919,919,919,919,2,unk,F
5336,919,807,919,919,919,919,unk,3,Black,F
8637,919,unk,919,919,919,919,unk,3,White,M
5087,807,707,807,919,919,919,919,2,Black,F
5153,807,707,807,919,919,919,919,2,Black,M
5479,919,807,919,919,919,919,919,3,unk,F
5169,807,707,807,919,919,919,919,2,unk,M
5518,919,807,919,919,919,919,919,3,Black,F
8622,919,unk,919,919,919,12,unk,3,unk,M
5281,807,707,807,919,919,919,919,2,Black,F
5496,919,807,919,919,919,unk,unk,3,White,F
5488,919,807,919,919,919,919,919,3,Black,F
5157,807,707,807,919,919,919,unk,2,Black,F
5164,807,707,807,919,919,919,919,2,White,M
7292,808,708,807,919,919,919,919,2,Black,F
5100,807,707,807,919,919,919,919,2,Black,F
5370,919,807,919,919,unk,919,12,3,Black,F
8606,919,unk,919,919,919,919,unk,3,unk,F
8615,919,unk,919,919,919,unk,unk,3,White,F
9655,unk,unk,unk,919,919,919,919,2,White,M
5088,807,707,807,919,919,919,919,2,Black,M
9568,unk,unk,unk,919,919,unk,unk,3,Black,F
5152,807,707,807,919,919,919,919,2,Black,M
8694,919,unk,919,919,919,unk,unk,3,White,M
5144,807,707,807,919,919,919,919,2,White,M
5403,919,807,919,919,919,919,919,3,Black,F
5306,807,707,807,919,919,919,919,2,White,M
5236,807,707,807,919,919,919,unk,2,White,M
5202,807,707,807,919,919,919,919,2,unk,F
5538,919,807,919,919,919,919,919,3,Black,M
8791,unk,unk,807,919,919,918,918,2,Black,F
9565,unk,unk,unk,919,919,unk,unk,3,unk,M
2626,807,12,807,919,919,919,919,2,Black,F
8090,807,unk,807,919,919,919,12,2,unk,M
5116,807,707,807,919,919,919,919,2,Black,F
7168,808,708,808,919,919,unk,unk,2,Black,F
5286,807,707,807,919,919,919,12,2,Black,F
5497,919,807,919,919,919,919,919,3,Black,F
5283,807,707,807,919,919,919,919,2,Black,M
5564,919,807,919,919,919,919,919,3,White,M
5452,919,807,919,919,919,919,919,3,White,F
5300,807,707,807,919,919,919,919,2,White,M
5266,807,707,807,919,919,12,12,2,Black,M
5326,807,707,807,919,919,919,919,2,Black,M
7319,807,708,807,919,919,919,919,2,Black,M
7396,918,808,918,919,918,919,919,3,Black,F
5392,919,807,919,919,919,919,919,3,Black,F
5313,807,707,807,919,919,919,919,2,White,M
5381,919,807,919,919,919,919,919,3,Black,M
5594,919,807,919,919,919,919,919,3,Other,M
8616,919,unk,unk,919,919,12,unk,3,unk,M
5282,807,707,807,919,919,919,919,2,Black,F
5062,807,707,807,919,919,919,919,2,Black,F
5577,919,807,919,919,919,919,919,3,Black,F
5610,919,807,919,919,919,919,919,3,Black,F
5563,919,807,919,919,919,919,919,3,White,F
5096,807,707,807,919,919,919,919,2,Black,M
8075,807,unk,807,919,unk,unk,unk,2,White,F
7789,807,707,807,919,919,919,12,2,unk,M
8611,919,unk,919,919,919,919,919,3,Other,M
5623,919,807,919,919,919,919,919,3,unk,M
5576,919,807,919,919,919,919,919,3,White,F
9582,unk,unk,unk,919,919,unk,unk,3,White,M
6370,919,608,919,919,808,918,918,1,White,M
8740,919,unk,919,919,919,unk,unk,3,White,M
5289,807,707,807,919,919,919,919,2,Black,M
5511,919,807,919,919,919,919,919,3,White,M
5405,919,807,919,919,919,919,919,3,Black,F
5415,919,807,919,919,919,919,919,3,Other,M
5190,807,707,807,919,919,919,919,2,Black,F
5636,919,807,919,919,919,918,918,3,Black,F
7788,807,707,807,919,919,unk,unk,2,unk,M
5039,807,707,807,919,919,919,919,2,Black,F
5259,807,707,807,919,919,919,919,2,Black,F
8681,919,unk,919,919,919,919,919,3,White,F
5459,919,807,919,919,919,919,919,3,Black,F
5534,919,807,919,919,919,919,919,3,Black,M
5314,807,707,807,919,919,919,919,2,White,F
5432,919,807,919,919,919,919,919,3,Black,F
5414,919,807,919,919,919,919,919,3,Black,F
5525,919,807,919,919,919,919,919,3,Black,M
8666,919,unk,919,919,919,12,unk,3,Black,F
5377,919,807,919,919,919,919,919,3,Other,F
5040,807,707,807,919,919,919,unk,2,Latino,M
5550,919,807,919,919,919,919,919,3,Black,F
9585,unk,unk,unk,919,919,unk,unk,3,unk,F
5119,807,707,807,919,919,unk,unk,2,Black,F
5519,919,807,919,919,919,919,919,3,Black,F
5130,807,707,807,919,919,919,unk,2,White,F
5569,919,807,919,919,919,919,919,3,Black,M
5542,919,807,919,919,919,919,919,3,Black,M
9579,unk,unk,unk,919,919,12,unk,3,Black,F
5567,919,807,919,919,919,919,919,3,unk,M
5613,919,807,919,919,919,12,12,3,Black,M
5578,919,807,919,919,919,unk,unk,3,White,F
5367,919,807,919,919,919,919,919,3,Black,F
9592,unk,unk,unk,919,919,919,919,3,Latino,F
5143,807,707,807,919,919,919,919,2,White,M
5615,919,807,919,919,919,unk,unk,3,unk,F
9611,unk,unk,unk,919,919,919,unk,2,White,M
5122,807,707,807,919,919,919,919,2,White,F
5565,919,807,919,919,919,919,919,3,Black,F
9081,unk,unk,807,919,919,unk,unk,2,White,F
5170,807,707,807,919,919,919,919,2,Black,F
5557,919,807,919,919,919,919,unk,3,White,F
8751,919,unk,919,919,919,unk,unk,3,Other,F
5267,807,707,807,919,919,919,919,2,Black,F
5032,807,707,807,919,919,919,919,2,White,F
5521,919,807,919,919,919,919,919,3,Latino,M
8672,919,unk,919,919,919,919,919,3,Black,F
5076,807,707,807,919,919,919,919,2,Black,F
5448,919,807,919,919,919,919,919,3,Black,M
9581,unk,unk,unk,919,919,919,919,2,Other,M
9574,unk,unk,unk,919,919,919,919,2,White,F
5265,807,707,807,919,919,919,919,2,Black,M
5570,919,807,919,919,919,919,919,3,Other,M
5559,919,807,919,919,919,919,unk,3,Black,M
6144,808,708,808,919,919,919,919,2,Black,F
5243,807,707,807,919,919,919,unk,2,Black,M
5357,919,807,919,919,919,919,919,3,Black,F
5619,919,807,919,919,919,919,919,3,unk,M
5346,919,807,919,919,919,919,919,3,White,M
5207,807,707,807,919,919,919,919,2,Black,M
5556,919,807,919,919,919,919,919,3,Black,F
5352,919,807,919,919,919,919,919,3,Other,M
5261,807,707,807,919,919,919,12,2,Black,F
5458,919,807,919,919,919,918,918,3,White,M
5198,807,707,807,919,919,919,919,2,Black,F
5378,919,807,919,919,919,919,919,3,Black,F
5128,807,707,807,919,919,919,919,2,Black,F
8628,919,unk,919,919,919,919,919,3,Black,M
9591,unk,unk,unk,919,919,919,unk,3,White,M
5421,919,807,919,919,919,919,unk,3,Black,F
5104,807,707,807,919,919,919,919,2,Black,F
5255,807,707,807,919,919,919,919,2,White,M
9064,unk,unk,807,919,unk,unk,unk,2,Other,F
9555,unk,unk,unk,919,919,unk,unk,2,unk,M
5614,919,807,919,919,919,919,unk,3,White,M
6639,808,708,808,919,919,919,unk,2,unk,M
5200,807,707,807,919,919,919,919,2,Black,M
8073,807,unk,807,919,919,919,919,2,unk,F
9598,unk,unk,unk,919,919,12,unk,2,unk,M
5609,919,807,919,919,919,919,919,3,Black,F
5607,919,807,919,919,919,919,919,3,Black,F
5124,807,707,807,unk,unk,unk,unk,2,White,F
4610,917,804,unk,unk,unk,unk,unk,3,Black,M
8306,915,unk,915,unk,unk,unk,unk,3,White,M
6432,918,808,918,unk,unk,unk,unk,3,White,M
9782,unk,unk,unk,unk,808,918,unk,1,unk,F
8523,918,unk,918,unk,918,918,918,3,Black,F
10023,unk,unk,unk,unk,unk,914,unk,2,White,unk
10018,unk,unk,unk,unk,unk,914,914,2,White,unk
9727,unk,unk,unk,unk,810,unk,unk,1,unk,F
5075,unk,707,unk,unk,unk,unk,unk,2,unk,F
9965,unk,unk,unk,unk,unk,914,914,2,Black,unk
421,801,701,801,unk,unk,unk,unk,2,White,F
10033,unk,unk,unk,unk,unk,unk,unk,2,Black,unk
4319,804,704,804,unk,unk,unk,unk,2,Other,F
8123,710,unk,710,unk,unk,914,unk,1,Black,M
7426,918,808,918,unk,918,unk,unk,3,White,M
10038,unk,unk,unk,unk,unk,unk,unk,1,Black,unk
10068,unk,unk,unk,unk,unk,unk,919,2,White,unk
6513,918,808,918,unk,12,unk,12,3,Black,F
1744,709,609,709,unk,unk,unk,unk,1,White,M
8335,709,unk,709,unk,unk,unk,unk,1,unk,F
3919,704,604,704,unk,unk,unk,unk,1,Black,M
2138,914,809,914,unk,unk,unk,unk,3,White,M
7201,unk,808,unk,unk,unk,unk,unk,3,Black,M
5625,unk,807,unk,unk,unk,unk,unk,3,unk,F
8801,unk,unk,709,unk,unk,unk,unk,1,unk,F
9970,unk,unk,unk,unk,unk,914,unk,2,unk,unk
716,unk,808,unk,unk,unk,unk,unk,3,White,M
9728,unk,unk,unk,unk,914,unk,unk,3,unk,F
10056,unk,unk,unk,unk,unk,unk,919,3,unk,unk
9960,unk,unk,unk,unk,unk,914,unk,1,unk,unk
10111,unk,unk,unk,unk,unk,unk,914,2,unk,unk
8348,916,unk,916,unk,unk,unk,unk,3,unk,M
1927,914,809,914,unk,unk,unk,unk,3,Other,F
9845,unk,unk,unk,unk,unk,918,918,1,White,unk
1206,unk,710,unk,unk,unk,unk,unk,2,Black,F
9995,unk,unk,unk,unk,unk,914,914,1,White,unk
10015,unk,unk,unk,unk,unk,914,914,2,Black,unk
10092,unk,unk,unk,unk,unk,unk,914,1,unk,unk
4777,707,607,707,unk,unk,unk,unk,1,Black,F
9939,unk,unk,unk,unk,unk,919,919,1,White,unk
106,unk,601,unk,unk,801,unk,unk,1,White,M
5465,unk,807,unk,unk,unk,unk,unk,3,Black,F
9934,unk,unk,unk,unk,unk,919,919,2,White,unk
3994,704,604,704,unk,804,unk,unk,1,Other,M
8423,917,unk,917,unk,unk,unk,unk,3,unk,F
10167,unk,unk,unk,unk,unk,unk,12,1,unk,unk
10013,unk,unk,unk,unk,unk,914,914,2,White,unk
8157,914,unk,914,unk,unk,unk,unk,3,unk,F
9711,unk,unk,unk,unk,807,unk,unk,1,unk,F
10096,unk,unk,unk,unk,unk,unk,914,1,Other,unk
10001,unk,unk,unk,unk,unk,914,unk,2,unk,unk
8559,918,unk,918,unk,unk,unk,unk,3,unk,F
8263,13,unk,unk,unk,unk,unk,unk,2,unk,M
10095,unk,unk,unk,unk,unk,unk,914,2,unk,unk
10139,unk,unk,unk,unk,unk,unk,918,2,unk,unk
2279,unk,709,unk,unk,unk,unk,unk,2,unk,F
4726,707,607,707,unk,unk,unk,unk,1,Latino,F
2579,917,802,917,unk,unk,unk,unk,3,unk,F
9895,unk,unk,unk,unk,unk,919,unk,1,unk,unk
9917,unk,unk,unk,unk,unk,918,unk,2,unk,unk
9981,unk,unk,unk,unk,unk,914,unk,1,unk,unk
10073,unk,unk,unk,unk,unk,unk,919,2,Black,unk
1926,914,809,unk,unk,unk,unk,unk,3,Black,M
9854,unk,unk,unk,unk,unk,918,unk,2,unk,unk
4770,707,607,707,unk,unk,unk,unk,1,White,F
10114,unk,unk,unk,unk,unk,unk,914,1,White,unk
9828,unk,unk,unk,unk,unk,918,unk,2,unk,unk
9726,unk,unk,unk,unk,809,unk,unk,1,unk,F
6338,unk,608,unk,unk,unk,unk,unk,1,White,F
9892,unk,unk,unk,unk,unk,919,unk,1,unk,unk
8660,919,unk,919,unk,unk,unk,unk,3,Black,F
8115,710,unk,710,unk,unk,unk,unk,1,Other,M
10075,unk,unk,unk,unk,unk,unk,919,2,unk,unk
10063,unk,unk,unk,unk,unk,unk,919,1,unk,unk
10006,unk,unk,unk,unk,unk,914,914,1,White,unk
3320,unk,706,unk,unk,unk,unk,unk,2,White,M
8370,704,unk,704,unk,unk,unk,unk,1,White,M
10076,unk,unk,unk,unk,unk,unk,919,3,unk,unk
9955,unk,unk,unk,unk,unk,12,12,1,unk,unk
10132,unk,unk,unk,unk,unk,unk,918,1,unk,unk
10123,unk,unk,unk,unk,unk,unk,914,1,White,unk
6649,708,608,unk,unk,unk,unk,unk,1,unk,M
2952,706,606,706,unk,unk,unk,unk,1,Black,M
10192,unk,unk,unk,unk,unk,unk,unk,3,White,unk
9862,unk,unk,unk,unk,unk,919,unk,2,unk,unk
5399,unk,807,unk,unk,unk,unk,unk,3,Latino,F
10166,unk,unk,unk,unk,unk,unk,12,2,unk,unk
4737,unk,607,unk,unk,unk,unk,unk,1,Black,M
3429,unk,706,unk,unk,unk,unk,unk,2,unk,F
8471,917,unk,917,unk,unk,unk,unk,3,unk,M
4771,unk,607,unk,unk,unk,unk,unk,1,White,F
9857,unk,unk,unk,unk,unk,918,918,1,Black,unk
5004,unk,607,unk,unk,unk,unk,unk,1,Black,M
10150,unk,unk,unk,unk,unk,unk,918,1,unk,unk
10080,unk,unk,unk,unk,unk,unk,919,3,unk,unk
5447,919,807,919,unk,unk,unk,unk,3,White,M
10133,unk,unk,unk,unk,unk,unk,918,2,unk,unk
8163,914,unk,unk,unk,unk,unk,unk,3,unk,F
3571,unk,806,unk,unk,unk,unk,unk,3,White,F
201,unk,701,unk,unk,unk,unk,unk,2,White,F
9822,unk,unk,unk,unk,unk,918,918,2,unk,unk
9758,unk,unk,unk,unk,914,unk,unk,3,White,F
4933,707,607,707,unk,807,919,unk,1,Black,M
4038,704,604,704,unk,unk,unk,unk,1,Black,M
9944,unk,unk,unk,unk,unk,919,unk,2,White,unk
9925,unk,unk,unk,unk,unk,919,919,2,unk,unk
235,917,801,917,unk,917,unk,unk,3,Black,F
7138,918,808,918,unk,unk,unk,unk,3,White,M
1849,unk,609,unk,unk,unk,unk,914,1,Other,F
5516,919,807,919,unk,unk,unk,unk,3,Black,M
4337,804,704,unk,unk,unk,unk,unk,2,White,M
5408,919,807,919,unk,unk,unk,unk,3,White,M
4211,unk,704,unk,unk,unk,unk,unk,2,Black,M
960,710,610,710,unk,unk,unk,unk,1,Black,F
8391,804,unk,804,unk,unk,unk,unk,2,Other,M
3679,915,806,unk,unk,unk,unk,unk,3,White,F
2392,702,602,702,unk,unk,unk,unk,1,White,M
9778,unk,unk,unk,unk,808,918,unk,1,Other,F
394,unk,601,unk,unk,unk,unk,unk,1,White,F
7774,unk,607,unk,unk,unk,unk,unk,1,Black,M
9783,unk,unk,unk,unk,12,unk,unk,2,unk,F
10008,unk,unk,unk,unk,unk,914,914,1,Black,unk
8528,918,unk,918,unk,unk,unk,unk,3,Latino,M
10113,unk,unk,unk,unk,unk,unk,914,3,unk,unk
8390,804,unk,804,unk,unk,unk,unk,2,Other,M
1783,unk,609,unk,unk,unk,unk,unk,1,unk,F
9977,unk,unk,unk,unk,unk,914,914,2,White,unk
9788,unk,unk,unk,unk,917,unk,unk,2,unk,F
3916,unk,604,unk,unk,unk,unk,unk,1,Black,M
9847,unk,unk,unk,unk,unk,918,12,2,unk,unk
1521,710,610,710,unk,unk,unk,unk,1,White,M
3176,706,606,706,unk,unk,unk,unk,1,White,F
8551,918,unk,unk,unk,unk,unk,unk,3,unk,M
10039,unk,unk,unk,unk,unk,unk,unk,2,White,unk
9786,unk,unk,unk,unk,917,unk,unk,2,unk,F
10089,unk,unk,unk,unk,unk,unk,914,3,unk,unk
8092,807,unk,807,unk,unk,unk,unk,2,unk,M
10106,unk,unk,unk,unk,unk,unk,914,1,White,unk
3758,unk,806,unk,unk,unk,unk,unk,3,Black,F
9796,unk,unk,unk,unk,801,unk,unk,1,unk,F
2760,11,11,unk,unk,unk,unk,unk,1,White,M
8642,919,unk,919,unk,unk,unk,unk,3,unk,F
10124,unk,unk,unk,unk,unk,unk,914,1,unk,unk
5361,unk,807,unk,unk,unk,unk,unk,3,White,M
10040,unk,unk,unk,unk,unk,unk,unk,1,Black,unk
10172,unk,unk,unk,unk,unk,unk,12,1,unk,unk
2798,916,5,unk,unk,unk,unk,unk,3,Black,F
10000,unk,unk,unk,unk,unk,914,unk,2,White,unk
9823,unk,unk,unk,unk,unk,918,918,1,Black,unk
4686,708,607,unk,unk,unk,unk,unk,1,White,F
9054,unk,unk,918,unk,unk,unk,unk,3,Black,M
8050,801,unk,801,unk,unk,unk,unk,2,unk,F
8505,917,unk,917,unk,unk,unk,unk,3,unk,F
9773,unk,unk,unk,unk,13,unk,unk,3,unk,F
2100,709,609,709,unk,unk,unk,unk,1,unk,M
4297,unk,704,unk,unk,unk,unk,unk,2,unk,F
8403,704,unk,704,unk,unk,unk,unk,1,unk,M
1140,810,710,810,unk,unk,unk,unk,2,White,M
9908,unk,unk,unk,unk,unk,919,919,2,Other,unk
8746,12,unk,unk,unk,unk,unk,unk,1,unk,F
8806,unk,unk,917,unk,unk,unk,unk,3,Other,M
6092,unk,708,unk,unk,unk,unk,unk,2,White,M
191,unk,601,unk,unk,unk,unk,unk,1,unk,F
9884,unk,unk,unk,unk,unk,919,919,2,unk,unk
9708,unk,unk,unk,unk,807,919,919,1,White,F
2796,916,5,unk,unk,unk,unk,unk,3,White,M
7167,708,708,unk,unk,unk,unk,unk,2,unk,F
3735,unk,806,unk,unk,unk,unk,unk,3,White,M
2040,unk,609,unk,unk,unk,unk,unk,1,Black,F
890,710,610,710,unk,unk,unk,unk,1,Black,M
737,unk,610,unk,unk,unk,unk,unk,1,unk,F
8373,804,unk,804,unk,unk,unk,unk,2,Other,F
9825,unk,unk,unk,unk,unk,918,unk,2,White,unk
9770,unk,unk,unk,unk,915,unk,unk,2,unk,F
3032,706,606,706,unk,unk,unk,unk,1,Black,M
67,701,601,701,unk,unk,unk,unk,1,White,M
4529,unk,804,917,unk,unk,unk,unk,3,unk,F
4144,unk,704,801,unk,unk,unk,unk,2,White,F
10173,unk,unk,unk,unk,unk,unk,12,3,unk,unk
4399,917,804,917,unk,unk,unk,unk,3,White,F
9068,unk,unk,804,unk,unk,unk,unk,2,unk,F
5433,unk,807,unk,unk,unk,unk,unk,3,White,F
5418,919,807,919,unk,unk,unk,unk,3,unk,M
10105,unk,unk,unk,unk,unk,unk,914,1,unk,unk
2237,unk,709,809,unk,unk,914,914,2,Black,M
9720,unk,unk,unk,unk,804,unk,unk,1,unk,F
6477,918,808,918,unk,919,919,919,3,Black,M
6107,918,808,918,unk,unk,unk,unk,3,White,M
9789,unk,unk,unk,unk,917,unk,unk,2,White,F
5402,unk,807,unk,unk,unk,unk,unk,3,Latino,F
6287,919,808,919,unk,unk,unk,unk,3,Black,M
9738,unk,unk,unk,unk,919,919,unk,2,Black,F
193,unk,601,unk,unk,unk,unk,unk,1,Latino,F
10041,unk,unk,unk,unk,unk,unk,918,1,White,unk
5588,unk,807,unk,unk,unk,unk,919,3,White,F
9875,unk,unk,unk,unk,unk,919,919,1,unk,unk
8287,915,unk,unk,unk,unk,unk,unk,3,unk,M
2199,709,609,709,unk,unk,unk,unk,1,Black,F
5074,unk,707,unk,unk,unk,unk,unk,2,Black,F
9753,unk,unk,unk,unk,914,914,unk,2,Other,F
9817,unk,unk,unk,unk,unk,918,unk,2,unk,unk
10025,unk,unk,unk,unk,unk,914,unk,2,Black,unk
4900,707,607,707,unk,unk,unk,unk,1,Black,F
10187,unk,unk,unk,unk,unk,unk,unk,2,unk,unk
7166,unk,708,unk,unk,unk,unk,unk,2,White,M
8350,916,unk,unk,unk,unk,unk,unk,3,unk,M
8733,808,unk,unk,unk,unk,unk,unk,2,unk,F
7382,918,808,918,unk,unk,unk,unk,3,White,M
8312,915,unk,915,unk,unk,unk,unk,3,unk,F
1457,914,810,914,unk,unk,914,914,3,White,F
3084,unk,606,unk,unk,unk,unk,unk,1,unk,F
7429,unk,808,unk,unk,unk,unk,unk,3,unk,F
9855,unk,unk,unk,unk,unk,918,918,2,Black,unk
8421,917,unk,917,unk,unk,unk,unk,3,unk,F
9950,unk,unk,unk,unk,unk,919,unk,2,Black,unk
3135,706,606,706,unk,unk,unk,unk,1,White,F
9891,unk,unk,unk,unk,unk,919,unk,2,White,unk
9904,unk,unk,unk,unk,unk,919,unk,1,unk,unk
964,unk,610,unk,unk,unk,unk,unk,1,Black,F
6177,808,708,808,unk,unk,918,918,2,White,F
4675,unk,13,916,unk,unk,unk,unk,3,Black,M
9865,unk,unk,unk,unk,unk,919,unk,1,unk,unk
10171,unk,unk,unk,unk,unk,unk,12,2,unk,unk
210,801,701,801,unk,unk,unk,unk,2,White,F
9936,unk,unk,unk,unk,unk,919,unk,1,unk,unk
1443,810,710,810,unk,unk,unk,unk,2,Black,F
10046,unk,unk,unk,unk,unk,unk,unk,1,Other,unk
10180,unk,unk,unk,unk,unk,unk,unk,1,White,unk
9987,unk,unk,unk,unk,unk,914,unk,1,Black,unk
10029,unk,unk,unk,unk,unk,unk,919,2,Black,unk
2742,11,11,unk,unk,unk,unk,unk,2,Other,M
10144,unk,unk,unk,unk,unk,unk,918,2,unk,unk
3061,706,606,706,unk,unk,unk,unk,1,Latino,M
10142,unk,unk,unk,unk,unk,unk,918,3,Black,unk
4066,706,604,706,unk,unk,unk,unk,1,White,M
8667,919,unk,919,unk,unk,unk,unk,3,Latino,M
8804,unk,unk,917,unk,unk,unk,unk,3,unk,F
1760,914,809,914,unk,unk,unk,unk,3,unk,F
6254,918,808,918,unk,unk,unk,unk,3,Black,M
9978,unk,unk,unk,unk,unk,914,914,2,White,unk
8507,917,unk,917,unk,unk,unk,unk,3,unk,F
6214,unk,808,unk,unk,unk,unk,unk,3,White,M
8565,918,unk,918,unk,unk,unk,unk,3,unk,M
3594,unk,806,unk,unk,unk,unk,unk,3,Other,F
8793,unk,unk,917,unk,unk,unk,unk,3,Black,M
10014,unk,unk,unk,unk,unk,914,unk,2,White,unk
8316,915,unk,915,unk,unk,unk,unk,3,White,M
9863,unk,unk,unk,unk,unk,919,unk,2,unk,unk
3861,unk,604,unk,unk,unk,unk,unk,1,Black,F
9793,unk,unk,unk,unk,917,unk,unk,3,White,F
10127,unk,unk,unk,unk,unk,unk,914,2,Black,unk
4670,915,13,915,unk,unk,unk,unk,3,Black,M
8595,918,unk,918,unk,unk,unk,unk,3,unk,F
8365,916,unk,916,unk,unk,unk,unk,3,unk,F
4295,804,704,804,unk,unk,unk,unk,2,Black,F
8120,810,unk,810,unk,unk,unk,unk,2,White,M
5626,unk,807,unk,unk,unk,unk,unk,3,unk,F
1264,unk,610,unk,unk,unk,unk,unk,1,unk,F
4397,917,804,917,unk,unk,unk,unk,3,Other,F
7164,unk,708,unk,unk,unk,unk,unk,2,Other,M
9951,unk,unk,unk,unk,unk,919,unk,2,unk,unk
4498,917,804,917,unk,unk,unk,unk,3,Black,M
4561,unk,804,unk,unk,unk,unk,unk,3,White,M
8273,915,unk,915,unk,unk,unk,unk,3,White,F
9878,unk,unk,unk,unk,unk,919,919,2,unk,unk
9852,unk,unk,unk,unk,unk,918,unk,1,White,unk
8064,802,unk,802,unk,unk,unk,unk,2,White,M
8311,915,unk,13,unk,unk,unk,unk,3,White,F
8819,918,unk,unk,unk,unk,unk,unk,3,unk,M
8038,701,unk,701,unk,unk,unk,unk,1,White,M
9763,unk,unk,unk,unk,915,unk,unk,3,unk,F
3466,804,706,804,unk,unk,unk,unk,2,Latino,F
8544,918,unk,918,unk,unk,unk,unk,3,unk,F
10044,unk,unk,unk,unk,unk,unk,914,1,White,unk
10060,unk,unk,unk,unk,unk,unk,919,1,unk,unk
8654,919,unk,919,unk,unk,unk,unk,3,unk,M
2378,702,602,702,unk,unk,unk,unk,1,unk,F
9886,unk,unk,unk,unk,unk,919,919,2,unk,unk
10004,unk,unk,unk,unk,unk,914,unk,2,White,unk
9820,unk,unk,unk,unk,unk,918,918,2,Other,unk
9933,unk,unk,unk,unk,unk,919,unk,2,Black,unk
9871,unk,unk,unk,unk,unk,919,unk,2,unk,unk
4571,917,804,917,unk,unk,unk,unk,3,White,M
8088,807,unk,unk,unk,unk,unk,unk,2,White,M
3353,unk,706,unk,unk,unk,unk,unk,2,Black,F
9973,unk,unk,unk,unk,unk,914,unk,1,unk,unk
3764,unk,806,unk,unk,unk,unk,unk,3,Black,M
9816,unk,unk,unk,unk,unk,918,918,2,unk,unk
4918,707,607,708,unk,unk,unk,unk,1,Black,F
4955,unk,607,unk,unk,unk,unk,unk,1,Black,M
3760,915,806,915,unk,unk,unk,unk,3,Other,M
8300,915,unk,915,unk,unk,unk,unk,3,White,M
4673,917,13,917,unk,unk,unk,unk,3,unk,F
8441,917,unk,917,unk,unk,unk,unk,3,unk,M
8200,914,unk,914,unk,unk,unk,unk,3,White,M
9940,unk,unk,unk,unk,unk,919,919,2,Black,unk
4284,804,704,804,unk,unk,unk,unk,2,Black,M
8138,710,unk,710,unk,unk,914,914,1,Black,F
10201,unk,unk,unk,unk,unk,unk,unk,unk,unk,unk
8021,11,unk,unk,unk,unk,unk,unk,3,White,M
3576,unk,806,unk,unk,unk,unk,unk,3,Black,F
7325,808,708,808,unk,unk,unk,unk,2,Latino,M
9997,unk,unk,unk,unk,unk,914,914,2,Black,unk
9079,unk,unk,918,unk,unk,unk,unk,3,unk,F
9768,unk,unk,unk,unk,915,unk,unk,3,Latino,M
2629,12,12,unk,unk,unk,unk,unk,2,unk,M
7134,918,808,918,unk,unk,unk,unk,3,White,M
8649,919,unk,919,unk,unk,unk,unk,3,unk,F
8356,916,unk,916,unk,unk,unk,unk,3,Latino,F
9751,unk,unk,unk,unk,914,914,914,2,White,F
9769,unk,unk,unk,unk,915,unk,unk,3,White,M
9750,unk,unk,unk,unk,917,unk,unk,2,unk,F
8017,11,unk,11,unk,unk,unk,unk,1,Black,F
9922,unk,unk,unk,unk,unk,919,unk,2,unk,unk
10178,unk,unk,unk,unk,unk,unk,unk,1,White,unk
2753,unk,11,unk,unk,unk,unk,unk,3,Black,M
3224,unk,606,unk,unk,unk,unk,unk,1,White,F
8147,914,unk,914,unk,unk,unk,unk,3,unk,F
9809,unk,unk,unk,unk,unk,919,unk,1,unk,unk
9914,unk,unk,unk,unk,unk,919,919,1,White,unk
1548,unk,701,unk,unk,unk,unk,unk,2,Black,F
1539,unk,709,unk,unk,unk,unk,unk,2,unk,F
5033,unk,707,unk,unk,unk,unk,unk,2,White,F
9781,unk,unk,unk,unk,808,918,918,1,unk,M
3683,13,806,unk,unk,unk,unk,unk,3,White,F
9993,unk,unk,unk,unk,unk,914,914,1,unk,unk
8480,917,unk,917,unk,unk,unk,unk,3,Other,M
4101,704,604,704,unk,unk,unk,unk,1,Black,M
3853,704,604,unk,unk,unk,unk,unk,1,Black,F
1163,unk,810,unk,unk,unk,unk,unk,3,White,F
7418,808,708,808,unk,unk,unk,unk,2,Black,F
2999,unk,606,unk,unk,unk,unk,unk,1,White,F
10182,unk,unk,unk,unk,unk,unk,unk,1,unk,unk
6575,unk,608,unk,unk,unk,unk,unk,1,unk,F
3637,unk,806,unk,unk,unk,unk,unk,3,White,F
10191,unk,unk,unk,unk,unk,unk,unk,1,Black,unk
9975,unk,unk,unk,unk,unk,914,unk,1,unk,unk
10103,unk,unk,unk,unk,unk,unk,914,2,White,unk
7437,918,808,918,unk,unk,unk,unk,3,Black,F
10137,unk,unk,unk,unk,unk,unk,918,3,Black,unk
9880,unk,unk,unk,unk,unk,919,unk,2,unk,unk
8156,914,unk,914,unk,unk,unk,unk,3,unk,F
